session_duration_sec,scroll_depth_pct,clicks_per_minute,idle_time_sec,mouse_movement_dist,tab_switches,attention_span
2176,92.24342836561244,14.0,16.82128486225487,517.865085274656,2,high
1798,7.273494777866841,12.0,0.3492209181655582,375.297778954803,1,low
1090,,15.0,25.18263407928963,488.0448310340996,2,low
2357,34.9937853570714,13.0,3.997134322131463,442.4501089528908,1,high
3450,78.24258122127878,13.0,43.40022108900192,323.53127643017694,0,high
2574,99.25146201619714,17.0,8.941578789715054,630.3656282310512,0,high
331,24.067051475715306,16.0,33.64298828109956,587.6528837413043,1,low
210,87.43073341370805,12.0,,,3,low
636,83.06227604317912,,28.766209756681093,486.0088124274647,6,low
3200,,18.0,9.316323156312887,415.0304526226816,1,high
729,39.933258019922256,17.0,9.321961910706204,259.76112282125496,2,low
1022,40.96728692925191,15.0,59.643752901325364,287.7770813786022,0,low
1169,97.82206685265584,3.0,0.38670160690952626,,2,high
220,18.089190137889833,10.0,6.00928604729939,491.23553698358046,2,low
2330,79.91579711047821,,28.261406588467995,431.3070499694965,3,high
1010,33.419271417310995,,50.95565743171344,356.121805685613,2,low
3005,73.08703457761604,16.0,13.31115886990457,441.2175455568573,0,high
2036,42.001100429566286,14.0,31.79127885155854,612.1302457768215,1,high
1214,57.835976311654,13.0,24.4361598894626,553.5044145908083,3,low
3357,83.26117733261312,15.0,2.0015101126851347,650.2803211432854,0,high
3424,80.41655649838842,13.0,29.166013408503034,465.7530702921127,2,high
157,86.64231835397001,16.0,50.444693208253355,740.3835786022466,1,low
2095,5.961732534465902,13.0,146.57955790698276,552.2119825547738,3,low
1846,69.20505530397449,17.0,,426.6623864987914,2,high
1788,13.998737672176286,15.0,32.36942315536194,513.9427714535553,4,low
2643,41.5818568018411,16.0,16.06121200275547,312.7886071115274,0,high
599,54.858841505468845,8.0,0.29508314911379885,454.0722295628346,3,low
1376,40.273948474683074,17.0,28.585603029358364,564.4961345339912,2,low
1925,,15.0,3.9178642927557963,591.7504262147884,0,high
2763,99.65263087986192,16.0,14.271808094103791,438.4756665753205,0,high
655,13.521731371285473,23.0,9.088626709642133,910.0835641283952,1,low
3389,67.54560453364256,13.0,,474.1688385267067,3,high
2931,39.600096638561524,19.0,20.35932073838719,248.240893678527,3,high
1716,13.300979890732878,12.0,13.351582777758049,681.9900788012746,1,low
3039,15.873676337430954,13.0,24.13791066361053,591.0690955774515,2,high
184,94.92731062456168,10.0,8.179850964895495,534.7533231432875,0,high
2567,,8.0,30.265486816401022,430.2618663362333,1,high
1439,90.70419604150219,21.0,57.675801417496345,559.0019774039662,3,low
814,99.15327758273865,13.0,7.610674895868126,742.8524368996445,2,high
3205,20.831539000851794,16.0,21.270810970680074,530.2449406010219,2,high
3494,35.543933736406174,17.0,31.382569234215303,279.49496197836106,1,high
275,66.92190299248666,15.0,,-18.003112478165008,1,low
3277,48.38025398606472,9.0,13.65460660092088,557.6839340957579,3,high
3140,,8.0,30.833408754766143,352.11296881098383,1,high
1530,35.781124933559305,11.0,0.859584155317089,485.0430923906294,1,high
1735,59.37806319434522,19.0,13.856598977128497,378.6383565479901,1,high
2836,57.5593428640082,13.0,22.817879711495298,367.8636523705103,5,low
567,16.14578340642401,,0.6248572624079209,385.2088800070599,1,low
1920,47.173983751843906,9.0,21.25689168874975,398.7686960125151,2,high
1871,,9.0,,616.4353982724253,2,high
950,57.02869387313905,9.0,42.71461599915898,586.0465689704877,3,low
2485,21.01071929123518,17.0,3.6099637022200324,318.801676578324,0,high
554,,18.0,139.89947520683387,339.23979104494873,4,low
2905,2.5199094821069634,19.0,27.954902946001887,556.8682856704058,5,low
1559,35.483185554316265,13.0,,657.8753548153283,3,low
2980,78.02126485356335,15.0,8.594198278490802,655.5712039871188,4,high
65,56.389292105540235,18.0,25.52189259584982,349.5636738829653,0,low
714,26.116243251086026,18.0,64.03889902014514,648.3967147850337,4,low
49,69.49531193430477,16.0,22.05443333962991,,3,low
2398,56.73909441560734,22.0,32.494459092987455,469.56733744849413,1,high
2589,,22.0,13.280827543113057,573.0539663912979,3,high
429,73.50251861898234,13.0,14.738155925444953,188.1792480437523,2,low
2731,61.01079220362347,18.0,10.113527786983049,813.9285386128194,2,high
1001,48.8177675310814,17.0,36.6882773817556,699.0042774464923,2,low
1936,13.31821256675234,11.0,13.350553797281652,597.0505958540883,2,low
2548,26.133301788538375,12.0,6.348176163163654,,2,high
1196,41.90994729170853,18.0,13.832533128661302,489.7844563134301,1,low
1145,59.92992870063887,8.0,57.68897547217443,618.5630254644533,1,low
3455,51.37078552153048,14.0,40.211197098709874,331.60076495002795,1,high
863,28.818452595952948,12.0,12.222849018163645,472.9288653142974,1,low
1853,0.6464357789710551,15.0,71.19311253456229,636.5575774716474,2,low
2804,49.623922190081394,9.0,2.333418684849973,275.8107497340425,4,high
2012,28.56259885622431,23.0,1.5310248309747474,549.8637066530682,1,high
883,73.46083007105351,,4.090759444777959,236.78455555682297,3,low
80,2.394626527048349,21.0,3.7143833523945844,358.422986663202,2,low
604,58.482781130579085,11.0,2.758008998177944,424.31110914858584,0,high
3291,94.14742375060654,16.0,32.48299012557027,577.0333419078167,1,high
1178,17.440926711149952,13.0,27.551967049255126,394.8816346240694,0,low
2227,47.16494907505954,17.0,31.290120670032472,518.8322586993727,4,low
2391,9.142199181713817,14.0,34.977780914675385,,3,low
2647,62.56819122613526,10.0,42.42597336836567,420.4074841827272,2,high
3443,55.05316805962256,11.0,6.964655814742726,687.5992261679223,2,high
2382,40.736552421283236,19.0,29.209930528836267,,3,low
1745,,21.0,26.02849289937872,613.8730960920777,0,high
711,,13.0,86.29052923588934,499.8404171787527,2,low
867,19.629430231106703,11.0,7.933334043094133,413.6669466638014,1,low
1107,2.2564511705347234,19.0,1.8155323590198074,317.3715751384823,0,low
3080,86.16648846991009,17.0,,328.0645539351363,1,high
2521,,13.0,40.43215917496358,389.203246286308,2,high
2690,89.06584554618424,15.0,9.988585352455503,477.49183891682867,4,high
3070,59.69452234131726,7.0,25.37835343859089,590.5264454234602,2,high
2341,81.01610899597024,12.0,1.8414593450521093,454.9641110116456,2,high
3154,42.967336335514794,15.0,96.59992448695995,,2,low
1625,74.98599312882688,10.0,3.493485604353391,,4,high
3081,91.3041466889856,18.0,2.098853169336604,571.5166537158093,2,high
34,57.21229637222063,17.0,1.3533780650117297,596.7204228794766,2,low
1156,18.078515056237954,16.0,,291.9551786642228,1,low
1249,26.879761503019818,19.0,3.0662893280312695,457.6887935385032,3,low
803,19.86445768974058,12.0,40.95339711461819,684.1106026021882,4,low
906,24.685702759573292,13.0,68.74168809843003,302.58200694200684,2,low
1021,30.64154493510364,21.0,9.042029731516385,511.14693356734386,1,low
2961,55.51337867531885,15.0,29.72825594646542,474.3733994304829,1,high
3451,58.79916294638328,13.0,1.2978254523641344,,3,high
76,42.649974724186116,15.0,14.660403260614547,,2,low
2944,61.54207798208354,14.0,10.399282202922064,505.5253713301812,0,high
2900,8.157492561136593,18.0,7.787189672286475,726.6717607916471,5,low
3013,8.778823705815997,24.0,31.04576670718332,500.8440807866615,4,low
2733,17.182946035765845,19.0,4.185723269162446,569.0383833976598,1,high
298,,16.0,59.136028355330296,413.4167736609529,3,low
399,21.399467869831355,15.0,32.79405106051059,415.08594870533693,0,low
665,28.328440349257733,18.0,37.21238021191128,561.4021295373291,0,low
1159,40.03128361729941,14.0,82.1603743350473,564.1546186450387,1,low
1723,81.18661240103798,6.0,85.61285523893531,589.6980599887781,3,low
1712,1.3862135912860118,10.0,24.06558853934296,556.5017430431864,1,low
686,64.93788202366224,9.0,20.51847738370713,299.5368609493873,0,high
149,66.88765310406853,18.0,12.256267499916731,379.0446984931376,6,low
860,79.86557803566366,10.0,37.718212876671515,627.4914329223043,1,high
1840,93.27529390603132,17.0,23.17927879394357,206.2301951894994,1,high
1111,2.0137848949289827,14.0,81.03599742265894,543.8910862258405,1,low
2004,15.378370551321618,12.0,8.178915476338634,483.21798513962284,0,high
1399,88.6171294055993,20.0,11.142898812601178,627.437280120854,1,high
770,45.851856218701535,15.0,11.397888095198386,562.4931779106133,3,low
3575,56.459063893346354,11.0,49.19667461243994,400.4029580437307,0,high
146,66.30272037231474,19.0,,393.5974942547505,0,high
1883,67.90666044956374,,18.244837255982937,421.5824790504621,2,high
2868,93.17404033165082,10.0,16.736507363375228,587.0094571055942,1,high
1180,99.69494174116697,17.0,2.2785702222098947,154.66794806671334,0,high
3494,72.01574609309402,20.0,15.869535008591527,523.6069166535592,1,high
1961,28.72212092051508,13.0,21.60802810892292,367.5448119158949,1,high
1042,87.97524022943436,11.0,2.019621796683451,528.6252946710886,3,high
1694,4.922091454076161,14.0,21.392056708009175,551.6746679755054,1,low
1111,23.10808528744962,11.0,96.00007997254923,250.6510125606969,4,low
663,89.73857174637149,12.0,115.77483875478246,465.9700359499053,2,low
542,25.619151443935493,11.0,22.758089497897327,523.335553520037,5,low
2879,22.065105962174847,16.0,21.714188071696835,513.1925142912721,2,high
1149,13.812529314024724,17.0,10.085511336948437,481.66985703260525,4,low
1171,85.91117576469165,12.0,175.45181692355067,316.86687202789824,4,low
589,50.00582591910867,17.0,9.615629296753157,339.7057954030187,4,low
517,67.48932030541548,,18.093781646537323,293.2929015869224,2,low
3338,23.906638407502967,12.0,0.0881511176493605,583.1068356259631,2,high
926,75.80404210112165,11.0,12.888075663677704,482.6643737290098,0,high
3373,,18.0,2.223618109751588,492.23701410609306,1,high
1242,31.259802490830012,14.0,40.856807339291976,244.17598342326588,4,low
733,41.06826330102828,19.0,24.69866367205088,494.95958041081917,3,low
1500,20.969027743020085,13.0,25.47101239511883,,1,low
610,97.65610233229043,17.0,10.127659795480666,223.7240638138581,1,high
2867,64.56025770584117,,50.60517053250976,419.6890611882544,3,high
2938,93.45438807155155,11.0,0.09828859504085219,264.44763026827917,3,high
2324,30.338554362913317,10.0,12.17600872755418,436.95768879051695,1,high
3177,78.18909129968897,19.0,32.31998349764631,364.85121536436156,1,high
183,76.5858643884742,14.0,71.55375214813793,557.1363250462405,1,low
1709,69.16556518665415,17.0,8.021326620984762,525.3859345139588,2,high
3536,96.56389752668004,16.0,23.3676921090544,693.7256608451066,0,high
1026,39.355533610631554,11.0,23.165154533958802,491.8883226049259,5,low
3187,13.07173235897573,7.0,62.185746353338295,550.773170315641,2,low
2774,,10.0,1.5551261020221276,416.34387775272836,3,high
3386,72.93098004772062,17.0,16.574207584880483,334.5403023157132,1,high
1273,57.506057345881466,12.0,6.043871672102965,625.214365203513,0,high
1122,20.681789313339628,8.0,0.6530342791990625,686.4882580320619,3,low
3148,50.445594166935535,23.0,4.770960142192384,605.848354885738,0,high
1038,31.21897365691294,12.0,112.48523015955897,519.6842184694299,1,low
2171,42.746652816668906,16.0,7.256357949462602,353.88596682720856,3,high
1803,64.52185758446639,15.0,82.01524671384185,671.2442260140419,2,low
987,74.52147426908346,12.0,6.891994300598885,586.9263973455518,1,high
3089,23.22246909013431,16.0,80.33809835342483,,1,high
482,40.532536064695336,17.0,31.89338179717159,326.83640746401403,4,low
1257,26.91615709916292,20.0,3.604702511371232,629.3849751871071,7,low
2989,19.86316138618691,18.0,26.16212666665739,582.3659757312197,1,high
2295,78.33872199958384,14.0,11.504388781875074,448.6959199627916,1,high
2551,90.92526944369924,18.0,14.494035382769132,704.5752320304656,0,high
2509,37.02321856845767,,17.40371471127293,,3,high
2418,75.12789243737669,9.0,16.482161442831497,,0,high
580,89.69952893644111,16.0,32.7290475108708,482.24914755883856,1,high
1665,,14.0,43.87817009070123,357.6711789345331,4,low
1342,18.28133885392259,11.0,,429.72264269217294,2,low
3355,95.62918815133614,11.0,77.45467236304401,605.5739230309599,2,high
1787,,23.0,83.64511543781228,648.3911067851325,5,low
386,33.92406611738363,20.0,1.2462437591484008,533.1818500684047,4,low
2100,6.2431327277780335,14.0,0.45063125935234694,387.4887685115702,0,high
1815,48.6173654104883,8.0,16.605018048700384,557.2412630593036,1,high
2599,10.90136156409287,17.0,26.795194256329847,608.5099456936456,0,high
1811,24.853982092742598,16.0,9.767946601631534,204.18323821404238,1,high
3201,31.694262176728138,12.0,9.009395345058659,517.4718162546376,1,high
2879,80.8826323491684,,34.02723028349495,471.4715302401003,4,high
3281,87.54886503958966,19.0,27.61681638630282,643.0566883114359,2,high
3324,,16.0,5.486939186445727,557.8533747292248,3,high
2839,85.86981212445738,12.0,64.75479267039455,572.6527552209178,5,high
2519,85.72309373697911,12.0,34.18078515712946,427.71335504285565,2,high
1661,76.46509503848735,21.0,13.509618469278278,500.2477575698654,1,high
2846,14.669511401518154,8.0,34.52478240718482,641.5527454705832,1,high
1045,69.0322846900729,10.0,3.5855779393138634,490.2680400544585,2,high
1378,94.50240645805688,23.0,18.947800282135635,526.200433359736,2,high
545,68.2540478767157,13.0,5.553201697295397,269.6064052336901,1,high
3117,33.16168491078339,13.0,,489.71899455091767,2,high
2869,50.05793174308313,16.0,12.389480998760238,198.2000047840836,0,high
365,64.57250433510536,15.0,4.901537362418163,,4,low
1812,51.05704087285036,18.0,30.114172639110123,509.52733365903487,2,high
2335,11.995294173096982,14.0,33.63198549490096,615.0546191726856,3,low
526,31.206404465202063,14.0,4.829449453715376,350.1260084822036,2,low
925,80.23960305536325,13.0,0.7476290821594899,556.0526215205153,2,high
2237,86.14180460955174,11.0,47.223652291159496,720.2740106543192,1,high
3576,13.730003271557024,14.0,0.061774179044960596,403.8884201426566,3,high
881,95.23867523987246,12.0,12.64386038439663,267.9420617416014,1,high
1717,32.88226178486093,12.0,20.471161127191028,543.4759935585632,2,low
1961,66.231373873072,18.0,51.218500206804926,321.2004490195561,2,high
2767,75.18251459566811,15.0,54.708399457203186,377.15021397897203,1,high
2457,81.19462346378835,12.0,,638.5005412553729,0,high
1598,94.57497022259301,17.0,8.51857597678805,781.5348913065022,2,high
986,31.29195480288226,14.0,38.20900564021626,349.8964825487772,2,low
2768,85.85064545515544,19.0,8.49234850018963,389.38703899768797,4,high
3528,13.168690343620703,13.0,7.247177007149197,434.0196556386771,4,high
1666,,8.0,23.764369592051956,417.828791971186,1,high
1321,74.19777295139859,16.0,34.07582437883658,789.9938770718052,3,low
1470,67.77232412013204,,1.6353255103096487,420.41482554683205,1,high
1221,25.2314736135153,12.0,,441.83721282108064,1,low
1096,87.30431470152034,18.0,45.998022012846,742.4266209762238,2,low
314,16.8858463370395,18.0,58.87584672953267,586.5014467308952,2,low
2474,5.363479152083084,14.0,27.82365339455032,647.8848849423866,5,low
41,71.74649906119122,15.0,16.80194717282361,364.0830690466413,2,low
1660,47.54757152327337,17.0,55.99122159755618,420.4730475236396,1,low
3403,84.90980199586761,17.0,39.148845903209875,344.0422463481559,1,high
3354,,,25.996045198759347,620.1892319053724,3,high
2576,16.827858850771282,,11.559161129355973,683.7864811675165,3,low
783,83.64421924698698,18.0,6.619215407983148,410.0338446227731,2,high
2112,54.89096316400717,22.0,16.27325775873093,445.36380156435854,1,high
2804,18.91957923903549,15.0,10.140751438597158,451.9264902442013,2,high
2926,72.03839985864458,18.0,12.431781675954564,267.9164010082736,4,high
119,51.111363848950056,11.0,21.74725140726074,398.92668833605194,2,low
805,60.431298224031984,14.0,5.55715666328182,615.9899322145402,3,low
2682,46.089833820658185,10.0,49.22424770724318,368.6872243332359,1,high
3047,82.87089838180064,17.0,4.718197659886874,513.9472793307482,2,high
1655,82.95627156830498,10.0,19.675174213211612,303.7971538303765,2,high
3099,70.93888218243862,8.0,41.10924528380392,478.39986333066986,4,high
447,10.540137739646227,18.0,19.908857646984625,415.50182681209884,0,low
144,83.88538619040689,16.0,13.436560605253407,316.74927743243495,3,low
646,,16.0,19.324500038745725,618.5579144232668,2,low
3297,69.70241660042996,11.0,56.64891043519948,626.9941041801528,3,high
855,36.298284040387166,16.0,139.47898645211208,354.56919316460375,2,low
1679,87.92795561570067,12.0,29.920410846421856,,3,high
1546,72.53716002348575,12.0,47.31551770140103,506.64780246086735,1,high
3176,,17.0,0.43784016450373664,227.78573193082258,3,high
442,40.77780344061627,15.0,63.69914707522621,290.43609104089523,3,low
3477,88.63803619601417,21.0,92.40588616670506,692.9426654550172,0,high
3521,4.719670169737899,9.0,25.68193921964321,340.23096552461436,2,high
758,96.14166196420496,,42.048924415308036,688.7274662377544,1,high
3378,67.91625683195628,11.0,21.569014543443096,298.18794884250036,3,high
3098,63.13759776433766,13.0,10.114731244229082,598.8241665710605,1,high
2838,27.05592564879914,11.0,57.366596903604986,453.3045338734497,3,low
705,24.879178873917706,10.0,27.25240853842984,474.38505962684496,1,low
3495,94.20582194885955,14.0,25.980983918736825,778.3903870300946,3,high
1922,29.827245423412275,18.0,,311.87200485219773,1,low
